Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,AS,IFAS
2006,David Lee,SF,22,NYK,67,14,1129,15.4,0.607,0,0.535,11.6,21.1,16.3,6.5,1.4,1.5,15.2,13.5,2,0.8,2.7,0.116,0.2,0.2,0.4,0.7,137,230,0.596,0,0,,137,230,0.596,0.596,71,123,0.577,109,194,303,43,30,20,51,124,345,2,1
2006,Arvydas Macijauskas,SG,26,NOK,19,0,135,8.3,0.462,0.293,0.366,2.6,6.3,4.4,6.1,2.8,0,14.4,19.2,-0.1,0.1,0,-0.001,-3.8,-1.5,-5.3,-0.1,14,41,0.341,3,12,0.25,11,29,0.379,0.378,13,15,0.867,3,7,10,5,7,0,8,10,44,0,0
2006,Rawle Marshall,SF,23,DAL,23,9,241,10.1,0.488,0.05,0.483,4.1,11.3,7.7,6.5,1.8,2.2,17.1,17,-0.1,0.3,0.2,0.043,-3.7,0.2,-3.5,-0.1,24,60,0.4,1,3,0.333,23,57,0.404,0.408,22,29,0.759,8,23,31,10,8,7,15,17,71,0,0
2006,Jason Maxiell,PF,22,DET,26,0,159,8,0.414,0,0.778,8.9,12.1,10.5,3.1,1.4,2.3,13.2,24.9,-0.4,0.2,-0.2,-0.054,-7.7,-2.1,-9.8,-0.3,23,54,0.426,0,0,,23,54,0.426,0.426,14,42,0.333,12,16,28,3,4,5,11,14,60,0,0
2006,Sean May,PF,21,CHA,23,1,398,15.3,0.474,0.029,0.374,11.5,20.9,15.9,9.7,2.2,2.3,14.2,25.9,-0.1,0.5,0.4,0.047,-3.1,0.3,-2.8,-0.1,70,171,0.409,0,5,0,70,166,0.422,0.409,49,64,0.766,42,67,109,22,17,12,33,58,189,0,0
2006,Rashad McCants,SG,21,MIN,79,12,1362,12.6,0.539,0.336,0.198,2.6,9.8,6.3,8.4,1.7,1.2,12.9,23.3,0.2,1.4,1.6,0.058,-1.1,-1.8,-2.9,-0.3,241,535,0.45,67,180,0.372,174,355,0.49,0.513,78,106,0.736,29,114,143,63,44,22,86,176,627,0,0
2006,Aaron Miles,PG,22,GSW,19,0,118,6,0.405,0,0.222,0,13.6,6.6,29.5,1.7,0.6,35.8,11.6,-0.2,0.1,0,-0.015,-7.7,-0.5,-8.2,-0.2,6,18,0.333,0,0,,6,18,0.333,0.333,4,4,1,0,14,14,24,4,1,11,13,16,0,0
2006,C.J. Miles,PG,18,UTA,23,0,203,13.8,0.456,0.263,0.316,10.7,12,11.3,14.3,1.9,0.8,9.4,21.8,0.1,0.2,0.3,0.076,-0.2,-1.8,-2.1,0,28,76,0.368,5,20,0.25,23,56,0.411,0.401,18,24,0.75,18,20,38,16,7,2,9,20,79,0,0
2006,Sergei Monia,SF,22,TOT,26,15,343,6.3,0.413,0.391,0.161,3.8,14.6,9.1,8.9,1.1,1.1,11.4,14.5,-0.3,0.1,-0.2,-0.025,-3.7,-1.5,-5.1,-0.3,29,87,0.333,9,34,0.265,20,53,0.377,0.385,10,14,0.714,11,41,52,19,7,5,12,41,77,0,0
2006,Boniface N'Dong,C,28,LAC,23,1,152,11,0.439,0.019,0.17,12,16.1,14.1,7.5,0.7,2.5,9.5,19.1,0,0.2,0.2,0.058,-3.6,-0.7,-4.3,-0.1,22,53,0.415,0,1,0,22,52,0.423,0.415,6,9,0.667,15,22,37,7,2,5,6,23,50,0,0
2006,Fabricio Oberto,C,30,SAS,59,0,490,9.3,0.491,0.022,0.29,14.1,15.5,14.8,8.3,1,1.6,21.1,12.9,0.2,0.9,1.1,0.105,-2.6,1.9,-0.7,0.2,44,93,0.473,0,2,0,44,91,0.484,0.473,15,27,0.556,57,66,123,27,9,11,28,91,103,0,0
2006,Andre Owens,PG,25,UTA,23,2,210,5.2,0.421,0.216,0.243,6.3,5.8,6.1,6.8,1.3,0,13.7,20.9,-0.3,0.1,-0.2,-0.047,-4.8,-3.6,-8.4,-0.3,27,74,0.365,3,16,0.188,24,58,0.414,0.385,12,18,0.667,11,10,21,8,5,0,13,25,69,0,0
2006,Chris Paul,PG,20,NOK,78,78,2808,22.1,0.546,0.187,0.491,2.5,14.8,8.5,38.2,3.4,0.2,13.7,22.2,6.8,3.6,10.4,0.178,4.7,1.4,6.1,5.7,407,947,0.43,50,177,0.282,357,770,0.464,0.456,394,465,0.847,61,339,400,611,175,6,183,218,1258,9,1
2006,Johan Petro,C,20,SEA,68,41,1282,10.4,0.53,0,0.25,10.1,17.9,13.9,1.8,1,3.1,15.3,13.7,0.7,0.2,1,0.037,-2.6,-1.4,-4,-0.7,153,300,0.51,0,0,,153,300,0.51,0.51,47,75,0.627,109,187,296,15,25,51,60,213,353,0,0
2006,Josh Powell,PF,23,DAL,37,2,429,9.2,0.546,0,0.556,8,14.6,11.4,3.2,0.9,0.7,17.9,13.4,0.3,0.4,0.7,0.079,-2.5,-1.1,-3.6,-0.2,37,81,0.457,0,0,,37,81,0.457,0.457,36,45,0.8,28,53,81,9,7,4,22,52,110,0,0
2006,Ronnie Price,PG,22,SAC,29,0,150,10.5,0.474,0.466,0.207,3.9,7.7,5.8,12.1,2.1,0,13.6,22.4,-0.1,0.1,0.1,0.021,-2.5,-2.7,-5.2,-0.1,21,58,0.362,6,27,0.222,15,31,0.484,0.414,12,12,1,5,10,15,11,6,0,10,10,60,0,0
2006,Shavlik Randolph,PF,22,PHI,57,1,487,12.6,0.511,0,0.732,13.2,18.8,16,5.9,2,1.9,14.1,14,0.5,0.5,1.1,0.105,-2.4,0,-2.4,0,44,97,0.454,0,0,,44,97,0.454,0.454,43,71,0.606,55,78,133,19,19,12,21,83,131,0,0
2006,Anthony Roberson,PG,22,MEM,16,0,88,11.7,0.549,0.323,0.065,0,8.2,4.1,10.7,0.6,0,8.6,19.3,0.1,0.1,0.2,0.088,-2,-3.5,-5.5,-0.1,14,31,0.452,5,10,0.5,9,21,0.429,0.532,2,2,1,0,6,6,5,1,0,3,6,35,0,0
2006,Lawrence Roberts,C,23,MEM,33,0,181,13.8,0.471,0.045,0.523,17.6,15.3,16.4,4.8,2.5,0.9,8.5,15.9,0.2,0.3,0.5,0.144,-1.4,0.1,-1.4,0,20,44,0.455,0,2,0,20,42,0.476,0.455,11,23,0.478,26,23,49,5,8,2,5,30,51,0,0
2006,Nate Robinson,PG,21,NYK,72,26,1544,12.6,0.512,0.258,0.358,4.4,8.8,6.6,17,2,0.1,14.8,22.5,1,0.5,1.5,0.046,0.4,-1.9,-1.5,0.2,230,565,0.407,58,146,0.397,172,419,0.411,0.458,152,202,0.752,56,111,167,147,59,1,114,201,670,0,0
2006,Melvin Sanders,SG,25,SAS,16,0,113,10.5,0.548,0.091,0.303,4.3,19.4,12,4.3,2.4,0,17.6,19.2,0,0.2,0.2,0.093,-4.5,0.2,-4.2,-0.1,16,33,0.485,2,3,0.667,14,30,0.467,0.515,7,10,0.7,4,19,23,3,5,0,8,20,41,0,0
2006,Alex Scales,SG,27,SAS,1,0,0,,,,,,,,,,,,,0,0,0,,-6,1.6,-4.4,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0
2006,Luke Schenscher,C,23,CHI,20,0,149,9.3,0.567,0,0.5,6.2,16.1,11.2,7.3,0.3,1.6,13.6,11.1,0.1,0.2,0.3,0.095,-3.3,0.9,-2.4,0,16,26,0.615,0,0,,16,26,0.615,0.615,4,13,0.308,8,21,29,7,1,3,5,21,36,0,0
2006,Wayne Simien,PF,22,MIA,43,2,414,11.5,0.541,0,0.283,11.3,13.6,12.5,2.7,1.6,0.2,15.1,17.7,0.4,0.5,0.8,0.096,-2.7,-1.8,-4.5,-0.3,58,120,0.483,0,0,,58,120,0.483,0.483,30,34,0.882,38,50,88,7,13,1,24,70,146,0,0
2006,James Singleton,SF,24,LAC,59,10,753,13.6,0.587,0.132,0.331,10.2,19.8,15.2,5.9,1.3,2.1,13.9,12.3,1.2,1.1,2.3,0.147,-0.9,1.1,0.2,0.4,77,151,0.51,10,20,0.5,67,131,0.511,0.543,39,50,0.78,63,134,197,29,19,21,28,95,203,0,0
2006,Salim Stoudamire,SG,23,ATL,61,1,1236,12.5,0.545,0.439,0.224,1.1,10.4,5.6,10.5,1.2,0.2,13.2,22.9,1.1,0,1.2,0.046,-0.2,-4.3,-4.5,-0.8,204,492,0.415,82,216,0.38,122,276,0.442,0.498,99,110,0.9,12,104,116,75,27,3,82,118,589,0,0
2006,Chris Taft,C,20,GSW,17,0,144,15.6,0.578,0,0.158,14.4,13.5,13.9,2.4,0.7,3.6,4.7,13.2,0.3,0.1,0.5,0.155,-0.9,-0.4,-1.3,0,23,38,0.605,0,0,,23,38,0.605,0.605,1,6,0.167,19,17,36,2,2,7,2,25,47,0,0
2006,Donell Taylor,SG,23,WAS,51,1,465,10.1,0.452,0.125,0.316,3.9,9.5,6.6,15.2,3.4,0.7,18,18.1,-0.3,0.5,0.2,0.017,-3.5,0.3,-3.2,-0.1,53,136,0.39,4,17,0.235,49,119,0.412,0.404,30,43,0.698,16,37,53,45,30,4,34,47,140,0,0
2006,Dijon Thompson,SG,22,PHO,10,0,43,22,0.541,0.44,0.08,10.6,17.7,14.2,3.9,3.5,1.6,7.2,29.1,0.1,0.1,0.1,0.146,1.5,-2.5,-1.1,0,11,25,0.44,4,11,0.364,7,14,0.5,0.52,2,2,1,4,7,11,1,3,1,2,6,28,0,0
2006,Ronny Turiaf,C,23,LAL,23,1,161,12.2,0.537,0,0.9,8.1,19,13.5,7.5,1,4.7,14.3,13.8,0.2,0.2,0.4,0.115,-3.6,1.4,-2.2,0,15,30,0.5,0,0,,15,30,0.5,0.5,15,27,0.556,11,26,37,8,3,10,7,30,45,0,0
2006,Charlie Villanueva,PF,21,TOR,81,36,2361,16.4,0.521,0.228,0.17,9,18.4,13.5,6.5,1.3,2.1,8.9,21.7,2.9,1,3.9,0.079,0.3,-1.3,-1,0.6,435,940,0.463,70,214,0.327,365,726,0.503,0.5,113,160,0.706,181,340,521,88,60,63,99,247,1053,0,0
2006,Von Wafer,SG,20,LAL,16,0,73,-1.6,0.241,0.447,0.211,8.1,4.8,6.4,8.2,2.2,0,2.4,26.6,-0.3,0.1,-0.3,-0.174,-7.4,-4.8,-12.2,-0.2,6,38,0.158,2,17,0.118,4,21,0.19,0.184,6,8,0.75,5,3,8,4,3,0,1,12,20,0,0
2006,Matt Walsh,SG,23,MIA,2,0,3,-2.4,0.532,0,2,0,0,0,0,0,0,34.7,44.3,0,0,0,-0.642,-17.7,-8.2,-25.9,0,1,1,1,0,0,,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0
2006,Hakim Warrick,PF,23,MEM,68,2,724,11,0.499,0,0.504,7.3,16.8,12.1,7.5,1.1,2.3,16.7,22.5,-0.3,1.1,0.8,0.053,-5.3,-0.3,-5.5,-0.6,101,228,0.443,0,0,,101,228,0.443,0.443,76,115,0.661,43,101,144,30,14,21,56,113,278,0,0
2006,Martell Webster,SF,19,POR,61,18,1070,11.6,0.533,0.523,0.204,3.2,11.5,7.3,5.5,1.1,1,10.2,18.7,0.8,0.1,0.9,0.039,-0.2,-3,-3.2,-0.3,139,348,0.399,65,182,0.357,74,166,0.446,0.493,61,71,0.859,29,101,130,34,21,14,43,90,404,0,0
2006,Robert Whaley,C,23,UTA,23,0,212,7.6,0.411,0,0.105,9.1,15.6,12.3,13.8,1.8,3.1,19,16.1,-0.2,0.3,0,0.004,-4.7,1.3,-3.5,-0.1,23,57,0.404,0,0,,23,57,0.404,0.404,3,6,0.5,16,27,43,17,7,8,14,41,49,0,0
2006,Deron Williams,PG,21,UTA,80,47,2307,12.4,0.5,0.272,0.168,1.8,8.4,5.1,28.6,1.4,0.6,14.4,20.3,1.5,1.3,2.8,0.059,0.1,-2.4,-2.3,-0.2,339,805,0.421,91,219,0.416,248,586,0.423,0.478,95,135,0.704,35,159,194,359,60,17,145,233,864,3,1
2006,Lou Williams,PG,19,PHI,30,0,145,9,0.485,0.173,0.25,2.4,12.9,7.7,11.6,1.8,0,18.4,22.2,-0.2,0.1,-0.1,-0.036,-5.3,-2.8,-8.1,-0.2,23,52,0.442,2,9,0.222,21,43,0.488,0.462,8,13,0.615,3,16,19,10,5,0,13,13,56,0,0
2006,Marvin Williams,PF,19,ATL,79,7,1952,12.2,0.523,0.1,0.476,7.3,16.5,11.8,5.2,1.3,0.9,11.4,16.9,2.1,0.7,2.8,0.069,-1.7,-1.9,-3.7,-0.8,235,531,0.443,13,53,0.245,222,478,0.464,0.455,189,253,0.747,122,261,383,63,48,24,83,227,672,0,0
2006,Antoine Wright,SG,21,NJN,39,0,370,0.7,0.386,0.185,0.272,2.5,7.1,4.8,5.2,0.6,0.7,18.8,14.2,-0.8,0.3,-0.5,-0.062,-8.2,-0.8,-9,-0.7,29,81,0.358,1,15,0.067,28,66,0.424,0.364,11,22,0.5,8,22,30,12,4,3,21,42,70,0,0
2006,Bracey Wright,SG,21,MIN,7,0,135,12.1,0.534,0.333,0.314,2.7,13,8,6.5,0.4,0,12.1,23.2,0.1,0.1,0.2,0.054,-2.2,-3.9,-6.1,-0.1,21,51,0.412,6,17,0.353,15,34,0.441,0.471,14,16,0.875,3,15,18,5,1,0,8,8,62,0,0
2006,Derrick Zimmerman,PG,24,NJN,2,0,32,5.5,0.667,0,0,3.6,11.2,7.3,34.2,0,0,57.1,10.3,0,0,0,0.004,-7.1,-2.6,-9.7,-0.1,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,1,3,4,7,0,0,4,4,4,0,0
2007,Hassan Adams,SG,22,NJN,61,8,495,13,0.577,0.007,0.267,8.4,9.9,9.2,4.5,1.8,0.6,12.7,16.3,0.5,0.5,1,0.095,-2.4,-1.2,-3.6,-0.2,75,135,0.556,0,1,0,75,134,0.56,0.556,24,36,0.667,35,42,77,13,17,4,22,47,174,0,0
2007,Maurice Ager,SG,22,DAL,32,1,214,2.9,0.408,0.214,0.471,0.6,11,5.9,5,1,1.1,15.1,21.7,-0.5,0.2,-0.3,-0.06,-7.5,-1.8,-9.3,-0.4,22,70,0.314,5,15,0.333,17,55,0.309,0.35,20,33,0.606,1,20,21,7,4,3,15,27,69,0,0
2007,LaMarcus Aldridge,C,21,POR,63,22,1392,17.1,0.533,0.004,0.24,12.6,15.3,13.9,3.2,0.9,4.2,7.5,19.3,2.5,1,3.4,0.118,-0.3,-0.6,-0.9,0.4,241,479,0.503,0,2,0,241,477,0.505,0.503,83,115,0.722,144,168,312,24,22,73,43,186,565,5,1
2007,Lou Amundson,PF,24,TOT,11,0,89,9.6,0.412,0,0.667,17.6,20.2,18.9,1.7,0.6,6.9,20.5,12.7,-0.1,0.1,0.1,0.039,-5.5,1.4,-4.1,0,6,15,0.4,0,0,,6,15,0.4,0.4,4,10,0.4,13,15,28,1,1,8,5,15,16,0,0
2007,Hilton Armstrong,C,22,NOK,56,5,634,12.2,0.57,0,0.536,10.3,17,13.6,2.5,1,3.3,18.5,13.6,0.5,0.7,1.2,0.091,-3.1,0.5,-2.6,-0.1,68,125,0.544,0,0,,68,125,0.544,0.544,40,67,0.597,58,91,149,10,12,26,35,79,176,0,0
2007,James Augustine,PF,22,ORL,2,0,7,16.6,0.333,0,0,18,34.4,26.4,48.9,0,0,0,19.9,0,0,0,0.168,3.3,1.8,5,0,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,2,3,2,0,0,0,2,2,0,0
2007,Kelenna Azubuike,SG,23,GSW,41,9,669,13.4,0.572,0.359,0.355,4.2,11.4,7.7,6.2,1.6,1.1,13.3,18.7,0.7,0.5,1.2,0.083,-1.1,-1.6,-2.7,-0.1,98,220,0.445,34,79,0.43,64,141,0.454,0.523,61,78,0.782,26,68,94,28,22,10,39,49,291,0,0
2007,Renaldo Balkman,SF,22,NYK,68,1,1064,16.1,0.531,0.098,0.327,11,21.8,16.4,7,2.8,3.3,13.5,15.5,1.1,1.7,2.8,0.125,-1,2.4,1.4,0.9,139,275,0.505,5,27,0.185,134,248,0.54,0.515,51,90,0.567,97,197,294,44,57,44,49,146,334,0,0
2007,J.J. Barea,PG,22,DAL,33,1,191,9.6,0.44,0.269,0.308,4.5,11.1,7.9,20.4,0.3,0.4,13.7,25,-0.1,0.2,0.1,0.015,-2.8,-2.6,-5.4,-0.2,28,78,0.359,6,21,0.286,22,57,0.386,0.397,16,24,0.667,7,18,25,24,1,1,14,19,78,0,0
2007,Andrea Bargnani,PF,21,TOR,65,2,1629,12.8,0.546,0.429,0.227,3.7,14.8,9.2,5.1,1,2.5,13.5,22.6,0.2,1.7,1.9,0.057,-1.1,-0.7,-1.7,0.1,267,625,0.427,100,268,0.373,167,357,0.468,0.507,117,142,0.824,52,203,255,50,32,53,107,180,751,0,0
2007,Will Blalock,PG,23,DET,14,0,166,4.5,0.383,0.167,0.2,4.3,6.4,5.4,14.9,1.7,0,26.9,12.8,-0.3,0.1,-0.1,-0.032,-5.4,-0.2,-5.7,-0.2,9,30,0.3,1,5,0.2,8,25,0.32,0.317,6,6,1,6,9,15,17,5,0,12,9,25,0,0
2007,Josh Boone,PF,22,NJN,61,0,669,14.6,0.587,0,0.602,11.4,19.6,15.5,2.6,0.9,2.5,13.2,17.4,0.9,0.8,1.7,0.122,-3,-1.4,-4.4,-0.4,99,171,0.579,0,0,,99,171,0.579,0.579,56,103,0.544,64,112,176,10,11,21,33,94,254,0,0
2007,Cedric Bozeman,SG,23,ATL,23,5,199,-0.1,0.312,0.333,0.154,1.8,12.3,7,6.9,1.3,0.8,17.8,11.7,-0.4,0.1,-0.3,-0.077,-7.2,-1,-8.2,-0.3,11,39,0.282,2,13,0.154,9,26,0.346,0.308,2,6,0.333,3,20,23,9,5,2,9,32,26,0,0
2007,Ronnie Brewer,SG,21,UTA,56,14,675,15.2,0.566,0.047,0.43,6.7,6.8,6.7,5.7,2.9,0.7,9.5,16.8,1.1,0.7,1.7,0.124,0.1,-0.2,-0.2,0.3,102,193,0.528,0,9,0,102,184,0.554,0.528,56,83,0.675,37,38,75,24,37,6,24,44,260,0,0
2007,Andre Brown,PF,25,SEA,38,0,271,11.1,0.577,0.014,0.203,11.4,21.4,16.4,1.2,1.2,1.1,26.5,18.4,-0.2,0.2,0,-0.002,-5.4,-3.1,-8.5,-0.4,42,74,0.568,0,1,0,42,73,0.575,0.568,9,15,0.6,26,48,74,2,6,4,29,26,93,0,0
2007,Shannon Brown,SG,21,CLE,23,5,202,7.5,0.455,0.338,0.189,3.4,8.9,6,8.1,1.8,1.2,14.9,21.1,-0.2,0.3,0.1,0.015,-4.4,-0.7,-5.1,-0.2,28,74,0.378,7,25,0.28,21,49,0.429,0.426,10,14,0.714,6,15,21,10,7,3,14,24,73,0,0
2007,Rodney Carney,SF,22,PHI,67,35,1169,11.4,0.514,0.184,0.222,4,9.1,6.6,3.8,1.7,1.5,9.1,18.7,0.4,1,1.3,0.055,-2.1,-1.3,-3.4,-0.4,182,392,0.464,25,72,0.347,157,320,0.491,0.496,53,87,0.609,39,89,128,26,38,23,43,118,442,0,0
2007,Mardy Collins,SF,22,NYK,52,9,777,9.2,0.445,0.206,0.36,4.3,11.5,8,17.4,2.2,0.3,17.8,18.8,-0.6,0.6,0,0.002,-3.1,-0.5,-3.7,-0.3,87,228,0.382,13,47,0.277,74,181,0.409,0.41,48,82,0.585,28,76,104,83,32,3,57,75,235,0,0
2007,Will Conroy,PG-SG,24,TOT,7,0,52,1.1,0,0,1.333,6.9,9.1,8.1,23.6,0,0,29.6,6,-0.1,0,-0.1,-0.062,-6.5,-1.5,-8,-0.1,0,3,0,0,0,,0,3,0,0,0,4,0,3,4,7,9,0,0,2,7,0,0,0
2007,Paul Davis,C,22,LAC,31,0,180,11.2,0.452,0,0.192,14.1,15.2,14.6,6.4,1.8,2.2,12.4,16.5,0,0.2,0.2,0.066,-3.1,-0.2,-3.4,-0.1,22,52,0.423,0,0,,22,52,0.423,0.423,7,10,0.7,21,23,44,7,6,5,8,28,51,0,0
2007,Yakhouba Diawara,SG,24,DEN,64,19,1177,5.3,0.45,0.582,0.182,2.6,7.8,5.3,6.5,1.3,0.4,10.5,12.8,-0.2,0.8,0.5,0.021,-2.3,-0.8,-3.1,-0.3,100,292,0.342,49,170,0.288,51,122,0.418,0.426,35,53,0.66,27,83,110,55,30,7,37,132,284,0,0
2007,Quincy Douby,PG,22,SAC,42,0,359,9,0.449,0.397,0.119,3.5,8.7,6,6.9,2.1,0.9,10.2,18.5,-0.3,0.3,0,-0.006,-3.4,-1.7,-5.1,-0.3,48,126,0.381,12,50,0.24,36,76,0.474,0.429,11,15,0.733,11,26,37,15,15,4,15,21,119,0,0
2007,Jordan Farmar,PG,20,LAL,72,2,1090,10.8,0.515,0.466,0.129,2.4,10.3,6.4,19,2.1,0.5,19,15.8,0.2,0.7,0.9,0.038,-1.6,-1.4,-2.9,-0.3,124,294,0.422,45,137,0.328,79,157,0.503,0.498,27,38,0.711,22,97,119,137,44,7,73,77,320,0,0
2007,Desmon Farmer,SG,25,SEA,8,0,32,15.4,0.421,0.533,0.067,0,3.8,1.9,46,1.6,0,6.1,23.3,0,0,0,0.074,1.4,-7.8,-6.4,0,5,15,0.333,2,8,0.25,3,7,0.429,0.4,1,1,1,0,1,1,9,1,0,1,2,13,0,0
2007,Randy Foye,PG,23,MIN,82,12,1879,14,0.536,0.268,0.278,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,1,1.3,2.3,0.058,-0.3,-1.3,-1.6,0.2,300,691,0.434,68,185,0.368,232,506,0.458,0.483,164,192,0.854,49,169,218,232,53,21,152,184,832,0,0
2007,Jorge Garbajosa,PF,29,TOR,67,60,1909,12.1,0.503,0.365,0.147,2.9,17.5,10.2,10.1,2.1,0.6,10.2,15.2,0.6,2.4,3,0.074,-0.8,1.7,0.8,1.4,222,529,0.42,66,193,0.342,156,336,0.464,0.482,57,78,0.731,48,282,330,125,78,15,64,90,567,0,0
2007,Rudy Gay,SF,20,MEM,78,43,2103,12.4,0.497,0.188,0.275,5.3,14.5,9.9,8,1.7,2.7,14.1,21.3,-0.5,1,0.5,0.011,-2.2,-0.3,-2.5,-0.3,321,760,0.422,52,143,0.364,269,617,0.436,0.457,152,209,0.727,93,255,348,100,71,74,140,192,846,0,0
2007,Mickael Gelabale,SF,23,SEA,70,14,1239,9.8,0.535,0.178,0.311,5.7,11.1,8.4,6.7,1,1.4,14,12.8,0.9,0.4,1.3,0.05,-1.7,-0.6,-2.3,-0.1,122,264,0.462,11,47,0.234,111,217,0.512,0.483,66,82,0.805,59,114,173,56,24,22,49,108,321,0,0
2007,Daniel Gibson,PG,20,CLE,60,16,988,9.4,0.556,0.537,0.169,3.2,7.7,5.4,10.7,1.2,0.6,15.1,13.4,0.8,1.2,2,0.098,-0.9,-0.1,-1,0.2,98,231,0.424,52,124,0.419,46,107,0.43,0.537,28,39,0.718,28,64,92,69,23,8,44,94,276,0,0
2007,Andreas Glyniadakis,C,25,SEA,13,4,81,-3.3,0.475,0,0.118,2.9,9,5.9,1.8,0,0,33.5,15.1,-0.2,0,-0.2,-0.143,-8.9,-3.2,-12.1,-0.2,8,17,0.471,0,0,,8,17,0.471,0.471,1,2,0.5,2,6,8,1,0,0,9,19,17,0,0
2007,Lynn Greer,SG,27,MIL,41,0,432,14,0.538,0.369,0.227,0.5,6.9,3.7,19,2,0.2,10.4,18.1,0.7,0.1,0.7,0.083,-0.2,-3.5,-3.8,-0.2,61,141,0.433,18,52,0.346,43,89,0.483,0.496,27,32,0.844,2,25,27,53,17,1,18,32,167,0,0
2007,Mike Hall,SF,22,WAS,2,0,13,3.1,0.25,0,0,8.6,9.1,8.8,11,0,0,0,13.5,0,0,0,-0.073,-5.9,-3.5,-9.4,0,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,1,1,2,1,0,0,0,1,2,0,0
2007,Walter Herrmann,PF,27,CHA,48,12,936,16.1,0.625,0.348,0.161,3.4,14.5,8.8,5,0.9,0.6,8.3,18.7,1.8,0.6,2.4,0.125,1.1,-2.4,-1.3,0.2,174,330,0.527,53,115,0.461,121,215,0.563,0.608,41,53,0.774,28,111,139,26,17,7,32,76,442,0,0
2007,Robert Hite,SG,23,MIA,12,0,136,7.4,0.391,0.383,0.2,3.6,10.2,6.9,9.9,1.2,1.2,8.4,24.8,-0.3,0.1,-0.2,-0.055,-4.9,-2.9,-7.9,-0.2,19,60,0.317,5,23,0.217,14,37,0.378,0.358,8,12,0.667,4,12,16,8,3,2,6,8,51,0,0
2007,Ryan Hollins,C,22,CHA,27,0,185,8.5,0.597,0,1.111,6.8,13.2,9.9,0.9,1.1,2.9,23,17.1,0,0.2,0.2,0.04,-5.4,-1.5,-6.9,-0.2,20,36,0.556,0,0,,20,36,0.556,0.556,24,40,0.6,11,20,31,1,4,7,16,40,64,0,0
2007,Mile Ilic,C,22,NJN,5,0,6,-48.6,0,0,0,0,19.5,9.8,0,0,0,50,46.6,-0.2,0,-0.2,-1.264,-46.4,-7.2,-53.6,-0.1,0,3,0,0,0,,0,3,0,0,0,0,,0,1,1,0,0,0,3,1,0,0,0
2007,Ersan Ilyasova,PF,19,MIL,66,14,973,12.1,0.5,0.408,0.245,6.9,16,11.4,7.8,1.4,1.4,11.3,21,0.5,0.5,1,0.051,-1.1,-2.3,-3.4,-0.4,139,363,0.383,54,148,0.365,85,215,0.395,0.457,70,89,0.787,58,131,189,49,27,17,51,147,402,0,0
2007,Alexander Johnson,PF,23,MEM,59,19,753,13.2,0.588,0,0.698,7.9,20.8,14.4,3.6,1.7,3.5,17.5,16.1,0.7,0.6,1.3,0.083,-2.7,0,-2.7,-0.1,91,169,0.538,0,0,,91,169,0.538,0.538,78,118,0.661,50,131,181,17,25,35,47,137,260,0,0
2007,Solomon Jones,PF,22,ATL,58,8,666,12.3,0.587,0.008,0.586,8.7,15.9,12.3,2.7,0.9,4.9,13.4,12.8,1,0.7,1.6,0.117,-2.7,0.2,-2.5,-0.1,65,128,0.508,0,1,0,65,127,0.512,0.508,59,75,0.787,49,87,136,11,11,42,25,124,189,0,0
2007,Tarence Kinsey,SG,22,MEM,48,12,967,13,0.532,0.151,0.322,3.6,8.4,6,7,2.8,0.1,11.7,18.4,0.6,0.3,0.9,0.046,-1,-1.4,-2.4,-0.1,139,304,0.457,13,46,0.283,126,258,0.488,0.479,78,98,0.796,29,68,97,41,53,1,46,57,369,0,0
2007,James Lang,C,23,WAS,11,0,55,6.6,0.491,0,0.556,10.2,12.9,11.5,5.2,0,4.2,15.2,10.6,0,0,0.1,0.047,-3.5,-0.5,-4,0,4,9,0.444,0,0,,4,9,0.444,0.444,3,5,0.6,5,6,11,2,0,3,2,14,11,0,0
2007,Kyle Lowry,PG,20,MEM,10,0,175,18.3,0.556,0.211,0.737,8.2,13,10.6,27.3,4.1,0.4,19.3,16.1,0.4,0.2,0.5,0.148,2.3,1,3.3,0.2,14,38,0.368,3,8,0.375,11,30,0.367,0.408,25,28,0.893,12,19,31,32,14,1,12,20,56,3,1
2007,Renaldo Major,PF,24,GSW,1,0,27,-3.7,0.23,0,0.2,0,8.3,4.1,0,3.6,0,8.4,18.7,-0.1,0,-0.1,-0.196,-13,-2.3,-15.2,-0.1,2,10,0.2,0,0,,2,10,0.2,0.2,1,2,0.5,0,2,2,0,2,0,1,4,5,0,0
